artist_name,genre,num_songs,avg_popularity
Tobi Lou,R&B,19,48.73684210526316
Toby Keith,Country,68,45.220588235294116
Toby Love,Hip-Hop,3,55.0
TobyMac,Alternative,27,46.74074074074074
TobyMac,Children's Music,19,53.26315789473684
TobyMac,Hip-Hop,15,54.93333333333333
TobyMac,Rock,7,58.142857142857146
Toco,Jazz,2,46.5
Todd Barry,Comedy,123,18.73170731707317
Todd Glass,Comedy,27,19.22222222222222
Todd Rhodes,Blues,1,31.0
Todd Rundgren,Country,3,53.333333333333336
Todd Rundgren,Folk,4,51.0
Todd Rundgren,Rock,3,53.333333333333336
Todd Rundgren,Soul,5,49.4
Todd Snider,Children's Music,1,46.0
Todd Snider,Country,7,38.857142857142854
Todd Snider,Folk,5,40.0
Todd Terje,Alternative,1,55.0
Todd Terje,Electronic,14,42.214285714285715
Toddler Tunes,Children's Music,38,32.10526315789474
Todos Tus Muertos,Ska,3,41.666666666666664
Todrick Hall,Dance,4,51.25
Toh Kay,Folk,1,39.0
Toh Kay,Ska,8,32.875
Toivo Kuula,Classical,1,46.0
Token,Hip-Hop,23,53.608695652173914
Toko Tasi,Reggae,1,27.0
Tokyo Jetz,R&B,3,42.333333333333336
Tokyo Machine,Dance,4,50.0
Tokyo Philharmonic Orchestra,Anime,17,17.176470588235293
Tokyo Police Club,Dance,1,49.0
Tokyo Police Club,Indie,3,45.666666666666664
Tokyo Ska Paradise Orchestra,Jazz,1,41.0
Tokyo Ska Paradise Orchestra,Ska,27,24.296296296296298
Told Slant,Folk,2,44.5
Tom Browne,Jazz,2,45.5
Tom Chapin,Children's Music,3,0.6666666666666666
Tom Cochrane,Indie,1,68.0
Tom Cochrane,Rock,1,68.0
Tom Cotter,Comedy,9,12.11111111111111
Tom Grennan,Children's Music,3,62.666666666666664
Tom Grennan,Folk,3,62.666666666666664
Tom Grennan,Indie,2,63.0
Tom Howe,Soundtrack,1,39.0
Tom Jones,Pop,1,67.0
Tom King,Blues,1,31.0
Tom MacDonald,Country,13,51.76923076923077
Tom MacDonald,Hip-Hop,10,54.9
Tom MacDonald,Rap,8,56.0
Tom Misch,Indie,24,58.125
Tom Misch,R&B,38,55.078947368421055
Tom Morello,Alternative,4,45.75
Tom O'Connor,Country,1,39.0
Tom Odell,Folk,15,55.46666666666667
Tom Odell,Indie,10,57.0
Tom Odell,Pop,1,57.0
Tom Papa,Comedy,68,19.426470588235293
Tom Petty,Folk,16,50.5625
Tom Petty,Pop,5,66.2
Tom Petty,Rock,14,53.642857142857146
Tom Petty and the Heartbreakers,Folk,32,45.9375
Tom Petty and the Heartbreakers,Pop,3,68.66666666666667
Tom Petty and the Heartbreakers,Rock,28,45.214285714285715
Tom Rogerson,World,9,30.333333333333332
Tom Rosenthal,Folk,12,49.5
Tom Rosenthal,Indie,2,57.5
Tom Russell,Country,1,36.0
Tom Scott,Jazz,2,35.0
Tom Segura,Comedy,64,37.25
Tom Speight,Folk,11,56.27272727272727
Tom Speight,Indie,7,58.714285714285715
Tom T. Hall,Country,8,43.0
Tom T. Hall,Folk,3,48.333333333333336
Tom Tykwer,Soundtrack,16,26.9375
Tom Waits,Folk,20,46.45
Tom Walker,Folk,22,61.72727272727273
Tom Walker,Indie,16,64.25
Tom Walker,Rock,14,64.42857142857143
Tom's Music Box,Children's Music,130,20.153846153846153
Tomas the Latin Boy,Reggae,10,31.1
Tomaso Albinoni,Classical,11,28.727272727272727
Tomaso Albinoni,Opera,170,14.623529411764705
Tomasz Stanko Quartet,Jazz,1,38.0
Tommee Profitt,Children's Music,2,57.0
Tommee Profitt,Rock,1,69.0
Tommy Bolin,Blues,1,28.0
Tommy Boysen,Reggae,1,78.0
Tommy Castro,Blues,5,29.8
Tommy Chayne,Country,1,44.0
Tommy Dorsey,Jazz,5,38.6
Tommy Edwards,Blues,1,43.0
Tommy Emmanuel,Jazz,10,34.2
Tommy Flanagan,Jazz,7,43.142857142857146
Tommy Flanagan,Soul,2,58.5
Tommy Genesis,Children's Music,1,51.0
Tommy Genesis,R&B,6,49.333333333333336
Tommy Guerrero,Jazz,21,38.285714285714285
Tommy James,Folk,3,49.333333333333336
Tommy James,Rock,1,55.0
Tommy James & The Shondells,Folk,3,54.333333333333336
Tommy James & The Shondells,Pop,1,58.0
Tommy James & The Shondells,Rock,2,56.0
Tommy Johnagin,Comedy,40,22.9
Tommy Johnson,Blues,1,29.0
Tommy McClennan,Blues,1,34.0
Tommy McCook,Jazz,1,44.0
Tommy McCook,Reggae,3,36.0
Tommy McCook,Ska,12,25.25
Tommy Olivencia,Jazz,5,39.8
Tommy Olivencia y Su Orquesta,Jazz,1,43.0
Tommy Roe,Folk,1,41.0
Tommy Ryman,Comedy,29,19.82758620689655
Tommy Tornado,Ska,1,19.0
Tommy Tutone,Rock,1,59.0
Tomohisa Sako,Anime,7,22.571428571428573
Tomoki Miyoshi,Soundtrack,6,27.5
Tomorrow People,Reggae,10,39.5
Tomorrows Bad Seeds,Reggae,29,29.03448275862069
Tomorrows Bad Seeds,Rock,1,51.0
Tompall & The Glaser Brothers,Jazz,1,34.0
Tomsize,Electronic,6,38.5
Tomás Luis de Victoria,Classical,3,29.333333333333332
Tomáš Dvořák,Electronic,5,30.8
Tone Stith,Alternative,2,46.0
Tone Stith,Children's Music,2,53.5
Tone Stith,Indie,1,57.0
Tone Stith,R&B,14,43.92857142857143
Tone Stith,Soul,9,46.333333333333336
Toni Braxton,Dance,10,50.6
Toni Braxton,Pop,2,67.5
Toni Braxton,R&B,15,52.2
Toni Braxton,Soul,22,49.59090909090909
Toni Romiti,Pop,3,61.333333333333336
Toni Romiti,R&B,23,47.34782608695652
Toni Soleil,R&B,1,48.0
Tonic,Alternative,3,49.0
Tonic,Children's Music,2,57.0
Tonic,Pop,1,68.0
Tonic,Rock,1,68.0
Tonic Sol-Fa,A Capella,3,0.0
Tonight Alive,Pop,2,61.5
Tony Allen,Jazz,3,45.666666666666664
Tony Allen,World,5,39.4
Tony Bennett,Jazz,57,47.10526315789474
Tony Brouzee,Reggae,1,19.0
Tony Dize,Hip-Hop,3,59.666666666666664
Tony Dize,Pop,2,64.0
Tony Dize,Reggae,58,32.44827586206897
Tony Jay,Movie,3,44.333333333333336
Tony Joe White,Blues,11,35.90909090909091
Tony Kakkar,Hip-Hop,1,61.0
Tony Lenta,Reggae,8,29.125
Tony Orlando & Dawn,Rock,1,55.0
Tony Rebel,Reggae,4,37.75
Tony Rice,Folk,1,38.0
Tony Spinner,Blues,3,37.666666666666664
Tony Tribe,Ska,1,38.0
Tony Vega,Jazz,6,49.5
Tony Williams,Jazz,1,38.0
Tony! Toni! Toné!,Dance,7,53.42857142857143
Tony! Toni! Toné!,Hip-Hop,7,53.57142857142857
Tony! Toni! Toné!,R&B,7,53.57142857142857
Tony! Toni! Toné!,Soul,9,51.44444444444444
Too $hort,Hip-Hop,9,55.55555555555556
Too $hort,Pop,1,62.0
Too $hort,Rap,9,55.55555555555556
Too Close To Touch,Rock,1,55.0
Too Rude,Reggae,1,24.0
Toots & The Maytals,Reggae,51,34.509803921568626
Toots & The Maytals,Rock,1,51.0
Toots & The Maytals,Ska,76,30.776315789473685
Toots Hibbert,Reggae,1,20.0
Topaz Jones,Hip-Hop,1,52.0
Toploader,Alternative,1,63.0
Toploader,Children's Music,1,67.0
Toploader,Rock,1,68.0
Tora,Alternative,7,50.42857142857143
Tora,Children's Music,6,55.666666666666664
Tora,R&B,8,53.25
Tora,Soul,10,50.6
Torcuato Mariano,Jazz,1,33.0
Tord Gustavsen Trio,Jazz,2,55.0
Tord Gustavsen Trio,World,2,55.0
Tore Bojsten,Indie,5,58.4
Tori Amos,Folk,4,49.0
Tori Kelly,Dance,18,55.72222222222222
Tori Kelly,Pop,12,60.666666666666664
Tori Kelly,R&B,32,50.96875
Torky Tork,Indie,1,55.0
Toro y Moi,Alternative,20,47.25
Toro y Moi,Children's Music,25,51.84
Toro y Moi,Dance,18,54.94444444444444
Toro y Moi,Folk,21,51.142857142857146
Toro y Moi,Indie,12,55.5
Toro y Moi,Pop,1,61.0
Toro y Moi,R&B,25,51.56
Toro y Moi,Rock,7,57.285714285714285
Toronto Children's Chorus,Children's Music,4,0.0
Tortoise,Electronic,9,34.44444444444444
Tortoise,World,10,34.5
Tortured Soul,Jazz,1,51.0
Toru Takemitsu,Classical,4,29.5
Tory Lanez,Hip-Hop,49,61.326530612244895
Tory Lanez,Pop,23,68.52173913043478
Tory Lanez,R&B,54,60.0
Tory Lanez,Rap,40,63.625
Tosca,Electronic,19,41.0
Tosca,Jazz,9,45.44444444444444
Toshihiko Sahashi,Anime,2,18.5
Toshiyuke Watanabe,Anime,1,15.0
Total,Hip-Hop,2,60.0
Total,R&B,4,51.5
Total,Soul,8,46.25
Total Giovanni,Alternative,2,54.0
Total Giovanni,Children's Music,1,65.0
Total Giovanni,Dance,2,59.0
Total Giovanni,Indie,1,65.0
Total Giovanni,Soul,6,52.833333333333336
Totally Enormous Extinct Dinosaurs,Dance,1,45.0
Toto,Rock,6,70.16666666666667
Touch Sensitive,Alternative,2,43.5
Touch Sensitive,Indie,2,48.5
Toumani Diabaté,Blues,2,30.5
Toumani Diabaté,World,13,32.61538461538461
Tourist,Pop,1,63.0
Tourist,Soul,14,49.857142857142854
Tove Lo,Dance,22,57.13636363636363
Tove Lo,Pop,5,67.4
Tove Lo,R&B,32,54.0625
Tove Styrke,Dance,7,56.0
Tove Styrke,Indie,6,57.166666666666664
Tow'rs,Folk,13,44.23076923076923
Tow'rs,Indie,4,47.75
Tower Of Power,Jazz,11,39.36363636363637
Tower Of Power,Soul,4,45.0
Towkio,Hip-Hop,1,50.0
Towkio,Rap,1,50.0
Townes Van Zandt,Alternative,2,48.0
Townes Van Zandt,Children's Music,2,53.0
Townes Van Zandt,Country,13,45.07692307692308
Townes Van Zandt,Folk,13,45.46153846153846
Townes Van Zandt,Rock,1,53.0
Towy,Reggae,4,29.75
Toygar Işıklı,Soundtrack,5,47.8
Trace Adkins,Country,26,45.53846153846154
Trace Adkins,Rock,5,58.4
Tracy Bonham,Folk,1,41.0
Tracy Byrd,Country,10,49.0
Tracy Byrd,Rock,5,58.2
Tracy Chapman,Folk,13,57.23076923076923
Tracy Chapman,Pop,2,75.0
Tracy Chapman,Rock,3,71.33333333333333
Tracy Lawrence,Country,27,41.666666666666664
Tracy Lawrence,Rock,6,57.0
Trae Tha Truth,Rap,2,50.5
Traffic,Blues,27,34.55555555555556
Traffic,Country,3,57.333333333333336
Traffic,Folk,4,54.75
Traffic,Rock,3,58.0
Train,Dance,21,57.857142857142854
Train,Pop,9,68.77777777777777
Train,Rock,11,66.45454545454545
Trampa,Electronic,12,35.166666666666664
Trampled by Turtles,Folk,17,46.8235294117647
Trampled by Turtles,Indie,6,54.833333333333336
Trampled by Turtles,Rock,2,61.0
Trans-Siberian Orchestra,Classical,31,28.580645161290324
Transglobal Underground,World,1,32.0
Transit,Alternative,2,42.0
Transit,Children's Music,1,48.0
Translee,Hip-Hop,1,50.0
Transplants,Ska,43,32.69767441860465
Transviolet,Dance,5,53.6
Transviolet,Indie,5,54.2
Transviolet,Pop,1,59.0
Transviolet,Soul,12,48.25
Trap Capos,Reggae,22,52.90909090909091
Trapt,Alternative,8,48.625
Trapt,Children's Music,6,54.333333333333336
Trapt,Rap,2,63.0
Trapt,Rock,5,56.2
Trash Boat,Alternative,3,45.666666666666664
Trash Boat,Children's Music,2,49.5
Trash Panda,Indie,2,47.5
Traveling Wilburys,Blues,17,42.1764705882353
Traveling Wilburys,Folk,3,61.333333333333336
Traveling Wilburys,Rock,2,66.5
Travie McCoy,Pop,1,73.0
Travie McCoy,Rap,3,62.0
Traviezoz de la Zierra,Hip-Hop,4,55.5
Traviezoz de la Zierra,Pop,1,66.0
Travis,Indie,1,66.0
Travis,Rock,1,66.0
Travis Atreo,Indie,8,58.875
Travis Atreo,Pop,3,61.666666666666664
Travis Bretzer,Indie,1,44.0
Travis Collins,Country,1,48.0
Travis Cottrell,World,30,32.96666666666667
Travis Denning,Country,3,56.666666666666664
Travis Denning,Pop,2,60.5
Travis Porter,Hip-Hop,4,57.75
Travis Porter,Pop,1,63.0
Travis Porter,Rap,4,57.75
Travis Scott,Pop,52,69.98076923076923
Travis Scott,Rap,54,69.38888888888889
Travis Tritt,Country,43,40.372093023255815
Travis Tritt,Rock,7,56.857142857142854
Travis Tritt duet with Marty Stuart,Country,1,36.0
Treazon,Soul,1,34.0
Trebol Clan,Hip-Hop,3,66.33333333333333
Trebol Clan,Reggae,62,36.806451612903224
Trent Harmon,Country,2,52.5
Trent Reznor,Soundtrack,25,30.08
Trent Reznor and Atticus Ross,Soundtrack,61,30.918032786885245
Trent Tomlinson,Country,10,51.2
Trent Tomlinson,Rock,6,57.0
Trentemøller,Electronic,17,38.294117647058826
Trevor Daniel,Alternative,13,49.38461538461539
Trevor Daniel,Children's Music,9,54.77777777777778
Trevor Daniel,R&B,11,52.54545454545455
Trevor Daniel,Rap,6,58.666666666666664
Trevor Hall,Indie,12,51.666666666666664
Trevor Hall,Pop,1,63.0
Trevor Holmes,Indie,1,45.0
Trevor Jackson,R&B,9,44.22222222222222
Trevor Jones,Soundtrack,25,34.48
Trevor Morris,Soundtrack,94,35.40425531914894
Trevor Rabin,Soundtrack,26,31.115384615384617
Trevor Yuile,Soundtrack,1,32.0
Trey Songz,Dance,62,56.33870967741935
Trey Songz,Hip-Hop,46,59.369565217391305
Trey Songz,Pop,25,63.28
Trey Songz,R&B,84,53.51190476190476
Trey Songz,Rap,35,61.371428571428574
Trez3,Reggae,4,34.0
Triathalon,Indie,6,49.333333333333336
Triathalon,Rock,2,56.0
Tribal Seeds,Reggae,68,37.39705882352941
Tribal Seeds,Rock,7,55.142857142857146
Tribal Tech,Jazz,1,41.0
Tribal Theory,Reggae,27,28.62962962962963
Tribal Theory,Rock,1,52.0
Triciclo Circus Band,Ska,3,41.333333333333336
Trick Daddy,Hip-Hop,6,55.333333333333336
Trick Daddy,Pop,1,67.0
Trick Daddy,Rap,5,56.8
Trick Pony,Country,1,38.0
Tricky,Electronic,24,38.416666666666664
Tricky,Jazz,7,46.0
Trillville,Hip-Hop,2,53.0
Trillville,Rap,1,59.0
Trin-I-Tee 5:7,R&B,1,44.0
Trina,Hip-Hop,3,49.333333333333336
Trina,R&B,10,44.8
Trina,Rap,1,52.0
Trinidad James,Hip-Hop,2,54.5
Trinidad James,Rap,2,54.5
Trinity (NL),World,1,48.0
TrinityRoots,Reggae,2,42.0
Trio Da Kali,World,2,34.5
Trio X of Sweden,Jazz,3,51.666666666666664
Triosence,Jazz,2,43.5
Trip Lee,Hip-Hop,5,50.2
Triple One,Hip-Hop,2,60.0
Triple One,Rap,2,60.0
Trippie Redd,Rap,51,65.68627450980392
Trippin Jaguar,Electronic,4,37.5
Tripping Daisy,Children's Music,1,43.0
Trish Toledo,Soul,9,34.22222222222222
Trisha Yearwood,Country,13,45.38461538461539
Tristan Prettyman,Folk,1,42.0
Triumph,Rock,1,51.0
Triumph The Insult Comic Dog,Comedy,1,10.0
Trivium,Alternative,14,53.142857142857146
Trivium,Children's Music,14,56.214285714285715
Trombone Shorty,Jazz,2,33.5
Tromboranga,Jazz,1,42.0
Troop,R&B,3,47.0
Trophy Eyes,Alternative,3,46.333333333333336
Trophy Eyes,Children's Music,3,50.0
Tropidelic,Reggae,32,25.4375
Tropkillaz,Electronic,26,42.23076923076923
Tropkillaz,Pop,1,85.0
Trouble,Hip-Hop,3,54.0
Trouble,Rap,1,57.0
Trout Fishing in America,Children's Music,16,3.0
Troy,Pop,2,60.0
Troy Ave,Hip-Hop,1,65.0
Troy Ave,Pop,1,65.0
Troy Ave,Rap,1,65.0
Troy Ramey,Folk,1,39.0
Troy Roberts,Jazz,1,37.0
TroyBoi,Electronic,46,37.71739130434783
Troye Sivan,Dance,30,59.46666666666667
Troye Sivan,Pop,23,63.69565217391305
Trudy and the Romance,Indie,1,46.0
True Press,Reggae,1,20.0
True Worshippers,World,2,41.0
TrySail,Anime,9,24.666666666666668
Trygve Seim,Jazz,1,60.0
Trygve Seim,World,1,60.0
Tryo,Reggae,2,43.0
Tsunami Bomb,Ska,41,22.609756097560975
Tsuruda,Electronic,4,30.5
Tucka,Blues,12,28.083333333333332
Tucka,Soul,5,35.8
Tucker Beathard,Country,5,42.8
Tujamo,Dance,4,64.0
Tullio Serafin,Opera,5,7.2
Tulus,Jazz,3,63.0
Tumble Tots,Children's Music,2,9.0
Tune-Yards,Folk,6,45.5
Tune-Yards,Indie,3,47.666666666666664
Tunes Of I,Reggae,2,37.5
Tungevaag & Raaban,Dance,4,69.5
Tungevaag & Raaban,Pop,1,74.0
Tunji Ige,Hip-Hop,1,52.0
Tunnel Vision,Ska,26,17.192307692307693
Turbulence,Reggae,1,38.0
Turisas,Folk,3,54.333333333333336
Turnover,Alternative,20,45.9
Turnover,Children's Music,20,49.95
Turnover,Pop,1,62.0
Turnpike Troubadours,Country,47,45.46808510638298
Turnstile,Children's Music,8,46.5
Turtle Island String Quartet,Jazz,1,34.0
Tusks,Soul,1,52.0
Tuvaband,Folk,2,53.5
Twain,Children's Music,1,41.0
Twang and Round,Country,3,41.0
Twang and Round,Rap,1,48.0
Tweet,R&B,3,48.0
Tweet,Soul,7,42.57142857142857
Twelve Foot Ninja,Alternative,1,42.0
Twelve Foot Ninja,Children's Music,1,46.0
Twenty One Pilots,Pop,36,70.66666666666667
Twenty One Pilots,Rock,55,69.65454545454546
Twilight Force,Classical,4,38.75
Twilight Guardians,Classical,1,32.0
Twin Bandit,Folk,1,65.0
Twin Peaks,Indie,4,47.5
Twin Peaks,Rock,1,49.0
Twin Shadow,Alternative,3,52.666666666666664
Twin Shadow,Children's Music,5,56.6
Twin Shadow,Dance,5,56.6
Twin Shadow,Indie,4,56.25
Twin Shadow,Rock,2,58.5
Twin Wild,Alternative,1,47.0
Twin Wild,Children's Music,1,57.0
Twin Wild,Rock,1,57.0
Twinsmith,Indie,1,46.0
Twista,Dance,10,48.9
Twista,Hip-Hop,7,55.57142857142857
Twista,Pop,3,63.0
Twista,R&B,10,53.4
Twista,Rap,9,54.22222222222222
Twisted Sister,Rock,2,70.5
Twit One,Jazz,1,43.0
Two Another,Alternative,4,54.25
Two Another,Children's Music,4,58.5
Two Another,Indie,2,63.0
Two Another,R&B,8,56.375
Two Another,Soul,8,56.375
Two Door Cinema Club,Alternative,31,49.74193548387097
Two Door Cinema Club,Children's Music,15,49.8
Two Door Cinema Club,Dance,11,51.27272727272727
Two Door Cinema Club,Indie,16,50.4375
Two Door Cinema Club,Pop,3,60.666666666666664
Two Door Cinema Club,Rock,9,53.666666666666664
Two Feet,Children's Music,7,60.0
Two Feet,Indie,13,64.3076923076923
Two Feet,Rock,9,64.11111111111111
Two Steps from Hell,Soundtrack,70,37.22857142857143
Ty Brasel,Hip-Hop,1,47.0
Ty Dolla $ign,Hip-Hop,25,60.76
Ty Dolla $ign,Pop,11,66.81818181818181
Ty Dolla $ign,R&B,49,53.38775510204081
Ty Dolla $ign,Rap,25,60.76
Ty Herndon,Country,3,41.0
Ty March.,Country,3,41.333333333333336
Ty Segall,Alternative,2,51.5
Ty Segall,Blues,26,38.42307692307692
Ty Segall,Children's Music,1,56.0
Ty Segall,Folk,3,53.333333333333336
Ty Segall,Indie,3,53.333333333333336
Ty Segall,Rock,2,54.5
Tycho,Dance,28,48.857142857142854
Tyga,Hip-Hop,36,62.388888888888886
Tyga,Pop,14,71.07142857142857
Tyga,Rap,28,64.28571428571429
Tyler Bates,Soundtrack,75,35.24
Tyler Boone,Indie,1,46.0
Tyler Braden,Country,2,61.0
Tyler Braden,Pop,2,61.0
Tyler Bryant & the Shakedown,Blues,16,32.8125
Tyler Burkhart,Indie,1,44.0
Tyler Childers,Indie,31,53.806451612903224
Tyler Cole,Soul,4,39.5
Tyler Farr,Country,20,47.15
Tyler Farr,Pop,2,62.0
Tyler Farr,Rock,7,59.142857142857146
Tyler Hammond,Country,1,36.0
Tyler Reeve,Country,1,43.0
Tyler Rich,Country,5,46.8
Tyler Rich,Pop,1,70.0
Tyler Ward,Indie,2,62.5
Tyler Wood,Country,2,49.5
"Tyler, The Creator",Hip-Hop,57,57.87719298245614
"Tyler, The Creator",Pop,25,65.4
"Tyler, The Creator",Rap,56,58.357142857142854
Tyminski,Alternative,1,36.0
Tynisha Keli,R&B,1,47.0
Type O Negative,Alternative,3,47.666666666666664
Type O Negative,Children's Music,1,51.0
Typical Cats,Jazz,2,37.0
Tyree Neal,Blues,1,20.0
Tyrese,Dance,5,54.6
Tyrese,Hip-Hop,3,59.0
Tyrese,Pop,2,61.5
Tyrese,R&B,7,51.857142857142854
Tyrese,Rap,2,61.5
Tyrese,Soul,9,48.666666666666664
Tyrone Davis,Blues,12,29.0
Tyrone Davis,Soul,5,37.4
Tyrone Wells,Rock,1,65.0
Tzusing,Electronic,4,33.75
Tártara,Reggae,2,19.0
Télépopmusik,Electronic,18,34.44444444444444
Télépopmusik,Jazz,6,43.833333333333336
Térez Montcalm,Jazz,2,45.0
Tété,Reggae,2,47.5
Tölzer Knabenchor,Children's Music,1,0.0
Türküm,Electronic,14,42.857142857142854
Týr,Folk,5,48.0
U-Roy,Reggae,5,37.4
U. Srinivas,Classical,1,34.0
U.S. Bombs,Ska,19,22.473684210526315
U.S. Girls,Folk,3,47.333333333333336
U137,Rock,2,56.5
U2,Rock,18,62.72222222222222
UB40,Reggae,67,40.46268656716418
UFO,Blues,9,41.0
UFO,Rock,2,59.0
UGK,Hip-Hop,3,54.666666666666664
UGK,Rap,4,52.75
UMEK,Electronic,7,33.57142857142857
UMETORA,Anime,8,24.75
UMI,Alternative,11,52.36363636363637
UMI,Children's Music,9,55.333333333333336
UMI,Indie,8,56.625
UMI,R&B,10,54.4
UMI,Soul,10,54.4
UNKLE,Electronic,22,36.5
UPPERROOM,World,52,39.92307692307692
US Air Force Airmen Of Note,Jazz,1,30.0
UTAH,Soul,5,37.0
UVERworld,Anime,52,26.51923076923077
UVERworld,Rock,1,63.0
UZ,Electronic,21,34.80952380952381
Uffie,Children's Music,1,46.0
Uffie,Dance,1,46.0
Ugly Casanova,Folk,1,41.0
Ugly God,Hip-Hop,13,53.61538461538461
Ugly God,Rap,5,57.6
Ugly Kid Joe,Rock,2,57.0
Ulices Chaidez,Pop,6,64.5
Ulrich Schnauss,Electronic,15,26.133333333333333
Ultimate Painting,Folk,1,50.0
Ultravox,Dance,1,62.0
Ulver,Jazz,1,41.0
Umalali,World,1,37.0
Umberto Giordano,Opera,70,11.357142857142858
Una Mas Trio,Jazz,1,47.0
Unchain,Jazz,1,50.0
Uncle Kracker,Country,10,41.4
Uncle Kracker,Pop,3,66.0
Uncle Kracker,Rock,3,66.0
Uncle Lucius,Rock,1,61.0
Uncle Murda,Rap,1,66.0
Uncle Tupelo,Alternative,2,46.0
Uncle Tupelo,Children's Music,2,51.0
Uncle Tupelo,Country,2,45.0
Uncle Tupelo,Folk,3,48.0
Uncle Tupelo,Indie,1,53.0
Uncle Tupelo,Rock,1,53.0
Unclenathannn,Rap,3,56.666666666666664
Unders,Electronic,2,48.5
Underworld,Alternative,1,62.0
Underworld,Children's Music,1,65.0
Underworld,Dance,1,65.0
Underworld,Electronic,35,34.857142857142854
Unified Highway,Reggae,19,32.21052631578947
United Pursuit,World,55,39.81818181818182
Unk,Hip-Hop,2,52.0
Unk,Rap,2,52.0
Unknown Mortal Orchestra,Folk,15,52.4
Unknown Mortal Orchestra,Hip-Hop,6,61.166666666666664
Unknown Mortal Orchestra,Indie,9,56.888888888888886
Unknown Mortal Orchestra,Pop,1,65.0
Unknown Mortal Orchestra,Rock,1,64.0
Unlike Pluto,Children's Music,10,52.5
Unlike Pluto,Rock,2,64.0
Uno Helmersson,Soundtrack,1,38.0
UnoTheActivist,Hip-Hop,4,54.0
Unspoken,Alternative,11,45.18181818181818
Unspoken,Children's Music,9,49.333333333333336
Unspoken,Rock,3,57.333333333333336
Up Dharma Down,Children's Music,2,65.0
Up Dharma Down,Indie,1,70.0
Upchurch,Country,105,49.114285714285714
Upchurch,Rap,59,53.847457627118644
Upstanding Youth,Ska,3,19.0
Urban Cone,Indie,3,49.333333333333336
Urban Knights,Jazz,2,30.0
Urban Mystic,Soul,2,36.0
Urban Rescue,World,20,33.6
Urban Zakapa,Indie,1,56.0
Urge Overkill,Alternative,1,60.0
Urge Overkill,Children's Music,1,63.0
Urge Overkill,Rock,1,64.0
Uriah Heep,Blues,5,37.8
Urmas Sisask,Classical,1,34.0
Us The Duo,Pop,2,63.0
Us3,Jazz,2,36.5
Usher,Dance,50,59.26
Usher,Hip-Hop,36,63.138888888888886
Usher,Pop,24,66.41666666666667
Usher,R&B,57,58.05263157894737
Usher,Rap,28,65.39285714285714
Usual Masters,World,1,24.0
Utah Saints,Electronic,1,48.0
Utsu-P,Anime,37,19.486486486486488
V V Brown,Soul,1,50.0
V.I.C.,Hip-Hop,2,54.5
V.I.C.,Pop,1,59.0
V.I.C.,Rap,1,59.0
VACAY,Folk,3,42.0
VAX,Pop,1,71.0
VERIVERY,Dance,1,53.0
VHS Collection,Alternative,5,48.8
VHS Collection,Children's Music,10,52.1
VHS Collection,Dance,6,54.666666666666664
VHS Collection,Indie,10,52.2
VHS Collection,Pop,1,63.0
VHS Collection,Rock,5,56.0
VHS Collection,Soul,16,48.5
VICTOR!,Pop,1,64.0
VIXX,Pop,1,58.0
VOLA,Jazz,4,40.0
VaVa,Hip-Hop,1,52.0
Vaboh,Rap,2,52.5
Vacation Manor,Children's Music,4,54.25
Vacation Manor,Indie,4,54.5
Vacation Manor,Pop,1,62.0
Vacation Manor,Rock,3,56.0
Vacationer,Indie,3,46.333333333333336
Vacations,Indie,4,47.75
Valee,Hip-Hop,6,57.5
Valee,Rap,3,63.333333333333336
Valencia,Indie,1,50.0
Valentin Silvestrov,Classical,3,43.666666666666664
Valentino,Reggae,14,35.714285714285715
Valentino Khan,Electronic,20,38.5
Valerie June,Folk,7,46.142857142857146
Valery Gergiev,Classical,1,28.0
Valgeir Sigurðsson,Classical,1,31.0
Valley,Indie,3,49.333333333333336
Valley Hush,Indie,1,47.0
Valley Of Wolves,Children's Music,2,51.5
Valley Queen,Alternative,1,36.0
Vallis Alps,Folk,9,55.0
Vallis Alps,Indie,9,55.0
Vallis Alps,Soul,11,52.45454545454545
Vampire Weekend,Folk,36,54.25
Vampire Weekend,Indie,37,54.567567567567565
Vampire Weekend,Pop,7,66.28571428571429
Vampire Weekend,Rock,26,57.03846153846154
Van Canto,Classical,9,28.444444444444443
Van Halen,Rock,26,57.42307692307692
Van Hunt,Soul,1,34.0
Van Morrison,Folk,60,50.13333333333333
Van Morrison,Pop,3,72.66666666666667
Van Morrison,Rock,20,59.55
Van William,Alternative,1,48.0
Van William,Children's Music,1,56.0
VanJess,Alternative,4,45.75
VanJess,Children's Music,4,49.75
VanJess,Indie,2,51.5
VanJess,R&B,7,47.714285714285715
Vance Joy,Folk,41,55.46341463414634
Vance Joy,Indie,35,57.34285714285714
Vance Joy,Pop,11,68.18181818181819
Vance Joy,Rock,19,62.73684210526316
Vancouver Sleep Clinic,Folk,13,49.53846153846154
Vancouver Sleep Clinic,Indie,5,56.0
Vancouver Sleep Clinic,Pop,1,67.0
Vancouver Sleep Clinic,Soul,11,50.27272727272727
Vanessa Carlton,Folk,4,57.5
Vanessa Carlton,Pop,1,78.0
Vanessa Carlton,Rock,2,66.0
Vanessa Hudgens,Dance,3,52.0
Vangelis,Soundtrack,43,40.58139534883721
Vanilla Fudge,Blues,3,35.333333333333336
Vanilla Ice,Hip-Hop,1,71.0
Vansire,Indie,7,53.57142857142857
Vansire,Pop,2,63.0
Vansire,Rock,3,61.666666666666664
